name,time
heavyLoadBenchmark_T4x20000, 8490084
heavyLoadBenchmark_T4x20000, 8350459
heavyLoadBenchmark_T4x20000, 8590375
heavyLoadBenchmark_T4x20000, 8332333
heavyLoadBenchmark_T4x20000, 8941958
heavyLoadBenchmark_T4x20000, 8400417
heavyLoadBenchmark_T4x20000, 8533375
heavyLoadBenchmark_T4x20000, 8356208
heavyLoadBenchmark_T4x20000, 8416333
heavyLoadBenchmark_T4x20000, 8458667
heavyLoadBenchmark_T4x20000, 8503958
heavyLoadBenchmark_T4x20000, 8281917
heavyLoadBenchmark_T4x20000, 8314625
heavyLoadBenchmark_T4x20000, 8449125
heavyLoadBenchmark_T4x20000, 8407542
heavyLoadBenchmark_T4x20000, 8341584
heavyLoadBenchmark_T4x20000, 8462084
heavyLoadBenchmark_T4x20000, 8404000
heavyLoadBenchmark_T4x20000, 8915375
heavyLoadBenchmark_T4x20000, 8362000
heavyLoadBenchmark_T4x20000, 8608667
heavyLoadBenchmark_T4x20000, 8380000
heavyLoadBenchmark_T4x20000, 8400750
heavyLoadBenchmark_T4x20000, 8462084
heavyLoadBenchmark_T4x20000, 8560875
heavyLoadBenchmark_T4x20000, 8463750
heavyLoadBenchmark_T4x20000, 8261041
heavyLoadBenchmark_T4x20000, 8344250
heavyLoadBenchmark_T4x20000, 8403666
heavyLoadBenchmark_T4x20000, 8384875
heavyLoadBenchmark_T4x20000, 8684000
heavyLoadBenchmark_T4x20000, 8387375
heavyLoadBenchmark_T4x20000, 8301458
heavyLoadBenchmark_T4x20000, 8343750
heavyLoadBenchmark_T4x20000, 8730375
heavyLoadBenchmark_T4x20000, 8334334
heavyLoadBenchmark_T4x20000, 8368459
heavyLoadBenchmark_T4x20000, 8310708
heavyLoadBenchmark_T4x20000, 8235625
heavyLoadBenchmark_T4x20000, 8326416
heavyLoadBenchmark_T4x20000, 8431333
heavyLoadBenchmark_T4x20000, 8649875
heavyLoadBenchmark_T4x20000, 8446958
heavyLoadBenchmark_T4x20000, 8484459
heavyLoadBenchmark_T4x20000, 8338958
heavyLoadBenchmark_T4x20000, 8340875
heavyLoadBenchmark_T4x20000, 8540375
heavyLoadBenchmark_T4x20000, 8474291
heavyLoadBenchmark_T4x20000, 8709084
heavyLoadBenchmark_T4x20000, 8710292
heavyLoadBenchmark_T4x20000, 8399541
heavyLoadBenchmark_T4x20000, 8646208
heavyLoadBenchmark_T4x20000, 8420250
heavyLoadBenchmark_T4x20000, 8307333
heavyLoadBenchmark_T4x20000, 8278166
heavyLoadBenchmark_T4x20000, 8241083
heavyLoadBenchmark_T4x20000, 8439500
heavyLoadBenchmark_T4x20000, 8373208
heavyLoadBenchmark_T4x20000, 8455125
heavyLoadBenchmark_T4x20000, 8656375
heavyLoadBenchmark_T4x20000, 8699625
heavyLoadBenchmark_T4x20000, 8322708
heavyLoadBenchmark_T4x20000, 8388583
heavyLoadBenchmark_T4x20000, 8660792
heavyLoadBenchmark_T4x20000, 8432375
heavyLoadBenchmark_T4x20000, 8660375
heavyLoadBenchmark_T4x20000, 8243583
heavyLoadBenchmark_T4x20000, 8398708
heavyLoadBenchmark_T4x20000, 8262417
heavyLoadBenchmark_T4x20000, 8316500
heavyLoadBenchmark_T4x20000, 8393250
heavyLoadBenchmark_T4x20000, 8359583
heavyLoadBenchmark_T4x20000, 8411666
heavyLoadBenchmark_T4x20000, 8471875
heavyLoadBenchmark_T4x20000, 8375166
heavyLoadBenchmark_T4x20000, 8354958
heavyLoadBenchmark_T4x20000, 8838917
heavyLoadBenchmark_T4x20000, 8673375
heavyLoadBenchmark_T4x20000, 9010000
heavyLoadBenchmark_T4x20000, 8404750
heavyLoadBenchmark_T4x20000, 8437334
heavyLoadBenchmark_T4x20000, 8429541
heavyLoadBenchmark_T4x20000, 8517291
heavyLoadBenchmark_T4x20000, 8436708
heavyLoadBenchmark_T4x20000, 8523334
heavyLoadBenchmark_T4x20000, 8767791
